"","Date","DOW","Rank","Daily","X...YD","X...LW","Theaters","Avg","To.Date","Day","Estimated"
"1","3-May",5,1,68858555,"-","-",4253,16190,"$68,858,555 ",1,FALSE
"2","4-May",6,1,62273218,"-9.60%","-",4253,14642,"$131,131,773 ",2,FALSE
"3","5-May",7,1,43012812,"-30.90%","-",4253,10113,"$174,144,585 ",3,FALSE
"4","6-May",1,1,11267610,"-73.80%","-",4253,2649,"$185,412,195 ",4,FALSE
"5","7-May",2,1,11286896,"0.20%","-",4253,2653,"$196,699,091 ",5,FALSE
"6","8-May",3,1,8112391,"-28.10%","-",4253,1907,"$204,811,482 ",6,FALSE
"7","9-May",4,1,7609602,"-6.20%","-",4253,1789,"$212,421,084 ",7,FALSE
"8","10-May",5,1,19713832,"159.10%","-71.40%",4253,4635,"$232,134,916 ",8,FALSE
"9","11-May",6,1,32053127,"62.60%","-48.50%",4253,7536,"$264,188,043 ",9,FALSE
"10","12-May",7,1,20758656,"-35.20%","-51.70%",4253,4880,"$284,946,699 ",10,FALSE
"11","13-May",1,1,4615742,"-77.80%","-59%",4253,1085,"$289,562,441 ",11,FALSE
"12","14-May",2,1,5161138,"11.80%","-54.30%",4253,1213,"$294,723,579 ",12,FALSE
"13","15-May",3,2,3871497,"-25%","-52.30%",4253,910,"$298,595,076 ",13,FALSE
"14","16-May",4,3,3296807,"-14.80%","-56.70%",4253,775,"$301,891,883 ",14,FALSE
"15","17-May",5,2,9514115,"188.60%","-51.70%",4237,2245,"$311,405,998 ",15,FALSE
"16","18-May",6,2,15425978,"62.10%","-51.90%",4237,3640,"$326,831,976 ",16,FALSE
"17","19-May",7,2,10830001,"-29.80%","-47.80%",4237,2556,"$337,661,977 ",17,FALSE
"18","20-May",1,2,3206057,"-70.40%","-30.50%",4237,756,"$340,868,034 ",18,FALSE
"19","21-May",2,3,2752186,"-14.20%","-46.70%",4237,649,"$343,620,220 ",19,FALSE
"20","22-May",3,3,2256761,"-18%","-41.70%",4237,532,"$345,876,981 ",20,FALSE
"21","23-May",4,3,2205543,"-2.30%","-33.10%",4205,524,"$348,082,524 ",21,FALSE
"22","24-May",5,5,5146416,"133.30%","-45.90%",3424,1503,"$353,228,940 ",22,FALSE
"23","25-May",6,5,7533154,"46.40%","-51.20%",3424,2200,"$360,762,094 ",23,FALSE
"24","26-May",7,5,6645022,"-11.80%","-38.60%",3424,1940,"$367,407,116 ",24,FALSE
"25","27-May",1,5,5368815,"-19.20%","67.50%",3424,1567,"$372,775,931 ",25,FALSE
"26","28-May",2,6,1559997,"-70.90%","-43.30%",3424,455,"$374,335,928 ",26,FALSE
"27","29-May",3,6,1246787,"-20.10%","-44.80%",3424,364,"$375,582,715 ",27,FALSE
"28","30-May",4,6,1162570,"-6.80%","-47.30%",3424,339,"$376,745,285 ",28,FALSE
"29","31-May",5,7,2252846,"93.80%","-56.20%",2895,778,"$378,998,131 ",29,FALSE
"30","1-Jun",6,7,3640320,"61.60%","-51.70%",2895,1257,"$382,638,451 ",30,FALSE
"31","2-Jun",7,7,2549285,"-30%","-61.60%",2895,880,"$385,187,736 ",31,FALSE
