"","Date","DOW","Rank","Daily","X...YD","X...LW","Theaters","Avg","To.Date","Day","Estimated"
"101","13-Aug",7,23,74080,"-32.30%","-50.20%",210,352,388879065,101,FALSE
"102","14-Aug",1,23,30455,"-58.90%","-50.70%",210,145,388909520,102,FALSE
"103","15-Aug",2,23,36150,"18.70%","-42.10%",210,172,388945670,103,FALSE
"104","16-Aug",3,24,31575,"-12.70%","-37.60%",210,150,388977245,104,FALSE
"105","17-Aug",4,23,30150,"-4.50%","-37.10%",210,143,389007395,105,FALSE
"106","18-Aug",5,28,52244,"73.30%","-29%",195,267,389059639,106,FALSE
"107","19-Aug",6,29,80250,"53.60%","-26.70%",195,411,389139889,107,FALSE
"108","20-Aug",7,27,55104,"-31.30%","-25.60%",195,282,389194993,108,FALSE
"109","21-Aug",1,27,18288,"-66.80%","-40%",195,93,389213281,109,FALSE
"110","22-Aug",2,27,20402,"11.60%","-43.60%",195,104,389233683,110,FALSE
"111","23-Aug",3,28,17617,"-13.70%","-44.20%",195,90,389251300,111,FALSE
"112","24-Aug",4,28,16968,"-3.70%","-43.70%",195,87,389268268,112,FALSE
"113","25-Aug",5,34,31623,"86.40%","-39.50%",299,105,389299891,113,FALSE
"114","26-Aug",6,33,50486,"59.60%","-37.10%",299,168,389350377,114,FALSE
"115","27-Aug",7,33,36043,"-28.60%","-34.60%",299,120,389386420,115,FALSE
"116","28-Aug",1,35,10776,"-70.10%","-41.10%",299,36,389397196,116,FALSE
"117","29-Aug",2,35,11590,"7.60%","-43.20%",299,38,389408786,117,FALSE
"118","30-Aug",3,34,9923,"-14.40%","-43.70%",299,33,389418709,118,FALSE
"119","31-Aug",4,33,10496,"5.80%","-38.10%",299,35,389429205,119,FALSE
"120","1-Sep",5,32,44578,"324.70%","41%",196,227,389473783,120,FALSE
"121","2-Sep",6,31,86978,"95.10%","72.30%",196,443,389560761,121,FALSE
"122","3-Sep",7,31,85549,"-1.60%","137.40%",196,436,389646310,122,FALSE
"123","4-Sep",1,42,36407,"-57.40%","237.90%",196,185,389682717,123,FALSE
"124","5-Sep",2,37,7985,"-78.10%","-31.10%",196,40,389690702,124,FALSE
"125","6-Sep",3,37,7269,"-9%","-26.70%",196,37,389697971,125,FALSE
"126","7-Sep",4,33,8943,"23%","-14.80%",196,45,389706914,126,FALSE
"127","8-Sep",5,39,13026,"45.70%","-70.80%",129,100,389719940,127,FALSE
"128","9-Sep",6,38,25007,"92%","-71.20%",129,193,389744947,128,FALSE
"129","10-Sep",7,39,15169,"-39.30%","-82.30%",129,117,389760116,129,FALSE
"130","11-Sep",1,38,3669,"-75.80%","-89.90%",129,28,389763785,130,FALSE
"131","12-Sep",2,40,5205,"41.90%","-34.80%",129,40,389768990,131,FALSE
"132","13-Sep",3,39,4432,"-14.90%","-39%",129,34,389773422,132,FALSE
"133","14-Sep",4,39,4442,"0.20%","-50.30%",129,34,389777864,133,FALSE
"134","15-Sep",5,42,6348,"42.90%","-51.30%",80,79,389784212,134,FALSE
"135","16-Sep",6,41,12286,"93.50%","-50.90%",80,153,389796498,135,FALSE
"136","17-Sep",7,41,7719,"-37.20%","-49.10%",80,96,389804217,136,FALSE
"137","18-Sep",1,47,2030,"-73.70%","-44.70%",80,25,389806247,137,FALSE
"138","19-Sep",2,46,1943,"-4.30%","-62.70%",80,24,389808190,138,FALSE
"139","20-Sep",3,44,2312,"19%","-47.80%",80,28,389810502,139,FALSE
"140","21-Sep",4,44,2599,"12.40%","-41.50%",80,32,389813101,140,FALSE
