Date,Event,DOW,Rank,Daily,YD%,LW%,Theaters,Avg,To Date,Day,Estimated
Oct 3,,7,22,6283,-44.1,-77.6,100,62,183626220,87,False
Oct 4,,1,21,2465,-60.8,-76.4,100,24,183628685,88,False
Oct 5,,2,24,2489,1.0,-76.1,100,24,183631174,89,False
Oct 6,,3,25,2154,-13.5,-81.0,100,21,183633328,90,False
Oct 7,,4,22,2131,-1.1,-76.8,100,21,183635459,91,False
Oct 8,,5,26,3396,59.4,-46.7,55,61,183638855,92,False
Oct 9,,6,26,5741,69.1,-48.9,55,104,183644596,93,False
Oct 10,,7,26,2711,-52.8,-56.9,55,49,183647307,94,False
Oct 11,Indig. Peoples' Day,1,23,1280,-52.8,-48.1,55,23,183648587,95,False
Oct 12,,2,23,839,-34.5,-66.3,55,15,183649426,96,False
Oct 13,,3,20,1383,64.8,-35.8,55,25,183650809,97,False
Oct 14,,4,24,846,-38.8,-60.3,55,15,183651655,98,False
