"","Date","DOW","Rank","Daily","X...YD","X...LW","Theaters","Avg","To.Date","Day","Estimated"
"72","15-Jan",6,22,9520,"81%","-62.90%",85,112,164838454,72,FALSE
"73","16-Jan",7,22,6780,"-28.80%","-60.40%",85,79,164845234,73,FALSE
"74","17-Jan",1,23,4095,"-39.60%","-26.10%",85,48,164849329,74,FALSE
"75","18-Jan",2,21,2171,"-47%","-64.90%",85,25,164851500,75,FALSE
"76","19-Jan",3,21,2010,"-7.40%","-61.50%",85,23,164853510,76,FALSE
"77","20-Jan",4,21,1634,"-18.70%","-59.90%",85,19,164855144,77,FALSE
"78","21-Jan",5,27,2416,"47.90%","-54.10%",60,40,164857560,78,FALSE
"79","22-Jan",6,27,5061,"109.50%","-46.80%",60,84,164862621,79,FALSE
"80","23-Jan",7,28,3197,"-36.80%","-52.80%",60,53,164865818,80,FALSE
"81","24-Jan",1,26,992,"-69%","-75.80%",60,16,164866810,81,FALSE
"82","25-Jan",2,26,1524,"53.60%","-29.80%",60,25,164868334,82,FALSE
"83","26-Jan",3,29,834,"-45.30%","-58.50%",60,13,164869168,83,FALSE
"84","27-Jan",4,28,1066,"27.80%","-34.80%",60,17,164870234,84,FALSE
