Date,Event,DOW,Rank,Daily,YD%,LW%,Theaters,Avg,To Date,Day,Estimated
May 5,,5,1,56078520,,,4347,12900,56078520,1,False
May 6,,6,1,51304539,-8.5,,4347,11802,107383059,2,False
May 7,,7,1,39127045,-23.7,,4347,9000,146510104,3,False
May 8,,1,1,9862655,-74.8,,4347,2268,156372759,4,False
May 9,,2,1,12097479,22.7,,4347,2782,168470238,5,False
May 10,,3,1,7527728,-37.8,,4347,1731,175997966,6,False
May 11,,4,1,7159453,-4.9,,4347,1646,183157419,7,False
May 12,,5,1,16490524,130.3,-70.6,4347,3793,199647943,8,False
May 13,,6,1,27879884,69.1,-45.7,4347,6413,227527827,9,False
May 14,,7,1,20893084,-25.1,-46.6,4347,4806,248420911,10,False
May 15,,1,1,4701588,-77.5,-52.3,4347,1081,253122499,11,False
May 16,,2,1,5946795,26.5,-50.8,4347,1368,259069294,12,False
May 17,,3,1,3971856,-33.2,-47.2,4347,913,263041150,13,False
May 18,,4,1,3696324,-6.9,-48.4,4347,850,266737474,14,False
May 19,,5,2,8717079,135.8,-47.1,4347,2005,275454553,15,False
May 20,,6,1,14951137,71.5,-46.4,4347,3439,290405690,16,False
May 21,,7,1,10985538,-26.5,-47.4,4347,2527,301391228,17,False
May 22,,1,1,3597323,-67.3,-23.5,4347,827,304988551,18,False
May 23,,2,1,3388947,-5.8,-43.0,4347,779,308377498,19,False
May 24,,3,1,2534650,-25.2,-36.2,4347,583,310912148,20,False
May 25,,4,2,2403779,-5.2,-35.0,4347,552,313315927,21,False
May 26,,5,3,5375096,123.6,-38.3,3871,1388,318691023,22,False
May 27,,6,2,7883339,46.7,-47.3,3871,2036,326574362,23,False
May 28,,7,2,7648686,-3.0,-30.4,3871,1975,334223048,24,False
May 29,Memorial Day,1,2,6282030,-17.9,74.6,3871,1622,340505078,25,False
May 30,,2,3,2217839,-64.7,-34.6,3871,572,342722917,26,False
May 31,,3,3,1611729,-27.3,-36.4,3871,416,344334646,27,False
Jun 1,,4,2,1406686,-12.7,-41.5,3871,363,345741332,28,False
Jun 2,,5,4,2689262,91.2,-50.0,3507,766,348430594,29,False
Jun 3,,6,4,4170243,55.1,-47.1,3507,1189,352600837,30,False
Jun 4,,7,4,2979865,-28.5,-61.0,3507,849,355580702,31,False
Jun 5,,1,5,1099210,-63.1,-82.5,3507,313,356679912,32,False
Jun 6,,2,5,1436102,30.6,-35.2,3507,409,358116014,33,False
Jun 7,,3,4,997631,-30.5,-38.1,3507,284,359113645,34,False
Jun 8,,4,4,1005527,0.8,-28.5,3507,286,360119172,35,False
Jun 9,,5,6,1694755,68.5,-37.0,2911,582,361813927,36,False
Jun 10,,6,5,2707697,59.8,-35.1,2911,930,364521624,37,False
Jun 11,,7,5,1909915,-29.5,-35.9,2911,656,366431539,38,False
Jun 12,,1,5,761618,-60.1,-30.7,2911,261,367193157,39,False
Jun 13,,2,5,1075963,41.3,-25.1,2911,369,368269120,40,False
Jun 14,,3,5,826311,-23.2,-17.2,2911,283,369095431,41,False
Jun 15,,4,5,775584,-6.1,-22.9,2911,266,369871015,42,False
Jun 16,,5,9,1223071,57.7,-27.8,1813,674,371094086,43,False
Jun 17,,6,9,1838088,50.3,-32.1,1813,1013,372932174,44,False
Jun 18,,7,8,2010573,9.4,5.3,1813,1108,374942747,45,False
Jun 19,,1,9,609510,-69.7,-20.0,1813,336,375552257,46,False
Jun 20,,2,9,684870,12.4,-36.3,1813,377,376237127,47,False
Jun 21,,3,10,467418,-31.8,-43.4,1540,303,376704545,48,False
Jun 22,,4,10,508782,8.8,-34.4,1540,330,377213327,49,False
Jun 23,,5,10,889592,74.8,-27.3,1468,605,378102919,50,False
Jun 24,,6,10,1256695,41.3,-31.6,1468,856,379359614,51,False
Jun 25,,7,10,876755,-30.2,-56.4,1468,597,380236369,52,False
Jun 26,,1,10,408199,-53.4,-33.0,1468,278,380644568,53,False
Jun 27,,2,10,509858,24.9,-25.6,1468,347,381154426,54,False
Jun 28,,3,11,368212,-27.8,-21.2,1380,266,381522638,55,False
Jun 29,,4,11,321337,-12.7,-36.8,1380,232,381843975,56,False
Jun 30,,5,14,413183,28.6,-53.6,966,427,382257158,57,False
Jul 1,,6,13,595852,44.2,-52.6,966,616,382853010,58,False
Jul 2,,7,12,530484,-11.0,-39.5,966,549,383383494,59,False
Jul 3,,1,11,452714,-14.7,10.9,966,468,383836208,60,False
Jul 4,Independence Day,2,11,425878,-5.9,-16.5,966,440,384262086,61,False
Jul 5,,3,11,237608,-44.2,-35.5,966,245,384499694,62,False
Jul 6,,4,12,200312,-15.7,-37.7,966,207,384700006,63,False
Jul 7,,5,13,248590,24.1,-39.8,660,376,384948596,64,False
Jul 8,,6,13,351810,41.5,-41.0,660,533,385300406,65,False
Jul 9,,7,13,259620,-26.2,-51.1,660,393,385560026,66,False
Jul 10,,1,13,123332,-52.5,-72.8,660,186,385683358,67,False
Jul 11,,2,13,153876,24.8,-63.9,660,233,385837234,68,False
Jul 12,,3,13,117597,-23.6,-50.5,660,178,385954831,69,False
Jul 13,,4,13,107559,-8.5,-46.3,660,162,386062390,70,False
Jul 14,,5,13,147573,37.2,-40.6,399,369,386209963,71,False
Jul 15,,6,13,212177,43.8,-39.7,399,531,386422140,72,False
Jul 16,,7,13,149785,-29.4,-42.3,399,375,386571925,73,False
Jul 17,,1,14,78501,-47.6,-36.3,399,196,386650426,74,False
Jul 18,,2,14,95112,21.2,-38.2,399,238,386745538,75,False
Jul 19,,3,13,80290,-15.6,-31.7,399,201,386825828,76,False
Jul 20,,4,13,69674,-13.2,-35.2,399,174,386895502,77,False
Jul 21,,5,16,107168,53.8,-27.4,268,399,387002670,78,False
Jul 22,,6,16,153766,43.5,-27.5,268,573,387156436,79,False
Jul 23,,7,16,103516,-32.7,-30.9,268,386,387259952,80,False
Jul 24,,1,16,55260,-46.6,-29.6,268,206,387315212,81,False
Jul 25,,2,16,65962,19.4,-30.6,268,246,387381174,82,False
Jul 26,,3,16,54629,-17.2,-32.0,268,203,387435803,83,False
Jul 27,,4,14,51604,-5.5,-25.9,268,192,387487407,84,False
Jul 28,,5,18,85248,65.2,-20.5,231,369,387572655,85,False
Jul 29,,6,19,119674,40.4,-22.2,231,518,387692329,86,False
Jul 30,,7,20,72279,-39.6,-30.2,231,312,387764608,87,False
Jul 31,,1,18,41236,-42.9,-25.4,231,178,387805844,88,False
Aug 1,,2,19,48868,18.5,-25.9,231,211,387854712,89,False
Aug 2,,3,18,47982,-1.8,-12.2,231,207,387902694,90,False
Aug 3,,4,18,42741,-10.9,-17.2,231,185,387945435,91,False
Aug 4,,5,18,119991,180.7,40.8,252,476,388065426,92,False
Aug 5,,6,18,185143,54.3,54.7,252,734,388250569,93,False
Aug 6,,7,18,148634,-19.7,105.6,252,589,388399203,94,False
Aug 7,,1,18,61751,-58.5,49.8,252,245,388460954,95,False
Aug 8,,2,18,62414,1.1,27.7,252,247,388523368,96,False
Aug 9,,3,18,50612,-18.9,5.5,252,200,388573980,97,False
Aug 10,,4,17,47968,-5.2,12.2,252,190,388621948,98,False
Aug 11,,5,23,73574,53.4,-38.7,210,350,388695522,99,False
Aug 12,,6,24,109463,48.8,-40.9,210,521,388804985,100,False
Aug 13,,7,23,74080,-32.3,-50.2,210,352,388879065,101,False
Aug 14,,1,23,30455,-58.9,-50.7,210,145,388909520,102,False
Aug 15,,2,23,36150,18.7,-42.1,210,172,388945670,103,False
Aug 16,,3,24,31575,-12.7,-37.6,210,150,388977245,104,False
Aug 17,,4,23,30150,-4.5,-37.1,210,143,389007395,105,False
Aug 18,,5,28,52244,73.3,-29.0,195,267,389059639,106,False
Aug 19,,6,29,80250,53.6,-26.7,195,411,389139889,107,False
Aug 20,,7,27,55104,-31.3,-25.6,195,282,389194993,108,False
Aug 21,,1,27,18288,-66.8,-40.0,195,93,389213281,109,False
Aug 22,,2,27,20402,11.6,-43.6,195,104,389233683,110,False
Aug 23,,3,28,17617,-13.7,-44.2,195,90,389251300,111,False
Aug 24,,4,28,16968,-3.7,-43.7,195,87,389268268,112,False
Aug 25,,5,34,31623,86.4,-39.5,299,105,389299891,113,False
Aug 26,,6,33,50486,59.6,-37.1,299,168,389350377,114,False
Aug 27,,7,33,36043,-28.6,-34.6,299,120,389386420,115,False
Aug 28,,1,35,10776,-70.1,-41.1,299,36,389397196,116,False
Aug 29,,2,35,11590,7.6,-43.2,299,38,389408786,117,False
Aug 30,,3,34,9923,-14.4,-43.7,299,33,389418709,118,False
Aug 31,,4,33,10496,5.8,-38.1,299,35,389429205,119,False
Sep 1,,5,32,44578,324.7,41.0,196,227,389473783,120,False
Sep 2,,6,31,86978,95.1,72.3,196,443,389560761,121,False
Sep 3,,7,31,85549,-1.6,137.4,196,436,389646310,122,False
Sep 4,Labor Day,1,42,36407,-57.4,237.9,196,185,389682717,123,False
Sep 5,,2,37,7985,-78.1,-31.1,196,40,389690702,124,False
Sep 6,,3,37,7269,-9.0,-26.7,196,37,389697971,125,False
Sep 7,,4,33,8943,23.0,-14.8,196,45,389706914,126,False
Sep 8,,5,39,13026,45.7,-70.8,129,100,389719940,127,False
Sep 9,,6,38,25007,92.0,-71.2,129,193,389744947,128,False
Sep 10,,7,39,15169,-39.3,-82.3,129,117,389760116,129,False
