Date,Event,DOW,Rank,Daily,YD%,LW%,Theaters,Avg,To Date,Day,Estimated
Sep 2,,7,13,839401,22.0,,1705,492,619760594,122,False
Sep 3,Labor Day,1,15,563243,-32.9,,1705,330,620323837,123,False
Sep 4,,2,14,121773,-78.4,,1705,71,620445610,124,False
Sep 5,,3,14,87197,-28.4,,1705,51,620532807,125,False
Sep 6,,4,14,95639,9.7,,1705,56,620628446,126,False
Sep 7,,5,16,217231,127.1,-43.3,1209,179,620845677,127,False
Sep 8,,6,18,405843,86.8,-41.0,1209,335,621251520,128,False
Sep 9,,7,20,163107,-59.8,-80.6,1209,134,621414627,129,False
Sep 10,,1,18,46138,-71.7,-91.8,1209,38,621460765,130,False
Sep 11,,2,17,56594,22.7,-53.5,1209,46,621517359,131,False
Sep 12,,3,17,51689,-8.7,-40.7,1209,42,621569048,132,False
Sep 13,,4,17,54171,4.8,-43.4,1209,44,621623219,133,False
